584;STATION U LOCATION DE VÉLOS;"Location de Vélos (la location doit s'effectuer avant 12:00) à proximité de la voie verte : VTT, VTC, vélos à assistance électrique, possibilité de location de remorque ou porte-bébé. 
Atelier de réparation Cycles.
Caution en CB obligatoire.";34284;Saint-Pons-de-Thomières;43.487021, 2.769944
585;GEM BIKES;"GEM BIKES, magasin de vélo basé à Ganges, vous propose à la location un large choix de vélos musculaires et électriques. 

Partez à la découverte des Cévennes grâce aux parcours conçus spécialement pour vous par notre équipe de passionnés. En VTT, VTC, vélo de route, électrique ou musculaire, pour débutants ou experts et pour les enfants, il y en a pour tous les goûts et pour tous les niveaux !

GEM BIKES met à votre disposition des Roadbooks et vous propose également un service de location de GPS avec les parcours pré-enregistres . Pratique quand on ne connaît pas bien la région !

Notre équipe est à votre disposition tout au long de votre expérience pour que celle-ci soit inoubliable ! 

Alors n'hésitez plus, venez rouler avec nous, vous n'allez pas être déçus !

Nous proposons également des services de vente et de réparation de vélos toute marques confondues.";34111;Ganges;43.932108, 3.709949
586;FRANCE FLUVIALE;"Nos bateaux sont spacieux et confortables et disposent d'un salon, d'une cuisine équipée, de salles de bain et de chambres (de 1 à 4 cabines). Des ponts extérieurs vous permettront de profiter du climat ensoleillé et des paysages du Canal du Midi.
Un accueil chaleureux et professionnel vous attend aux bases de Capestang et Castelnaudary.
Possibilité week-end et mini semaines, jours fériés et autres durées sur demande.";34052;Capestang;43.331783, 3.042386
587;AÉRONATURE A BRISSAC;"Les baptêmes en parapente sur la Séranne proposent un vol d'environ 45 minutes en saison (avril à septembre), ils permettent de découvrir le paysage unique des garrigues et des plaines viticoles avec une vue qui porte des Cévennes à la mer Méditerranée.
Le contact avec la nature est très présent dans cette activité, les rencontres avec les vautours sont fréquentes et les photos en vol possibles.";34042;Brissac;43.8714172, 3.70559
588;DOMAINE GUINAND - FORMULE DÉCOUVERTE;"Le domaine Guinand vous propose une formule permettant la découverte du domaine et de ses vins.

Au programme : accueil, présentation de l'exploitation labellisée Terra Vitis, visite guidée de la cave de vinification, découverte du chai à barriques et dégustation de 4 cuvées accompagnées de produits locaux.

Durée de la visite : 1h30";34246;Entre-Vignes;43.7275188, 4.07845142
589;ESCAL’OSUD CANYONING;Profitez des Cévennes autour du Gard et de la Lozère mais aussi dans la vallée de l’Hérault autour de Montpellier.;34172;Montpellier;43.5969101, 3.8738999
590;NATURE EXPERIENCE;"Vous voulez découvrir un milieu encore dénué de surpopulation tout en vous aérant l'esprit? 
Évadez-vous et retrouvez le contact avec la nature !
J'encadre vos sorties en Trail, Randonnées pédestres ou VTT Electrique. Choisissez votre activité et votre temps de pratique (de 1h30 à 1 journée) et j'organise un parcours adapté à votre niveau et vos envies.
Il est possible d'évoluer près de Minerve et dans les gorges du Brian où sont présents de magnifiques paysages qui sont composés de grandes falaises et de sentiers techniques. Ou au beau milieu des petites montagnes de Rieussec qui permettent de voir les Pyrénées et la Mer Méditerranée ou encore de crapahuter dans l'espace Trail ""Montagnes du Caroux"" entre arêtes rocheuses et sentiers techniques en sous-bois. 
Je suis là pour garantir votre sécurité et pour que vous ne vous préoccupiez pas du tracé à utiliser, vous n'avez qu'à profiter de l'environnement dans lequel vous évoluez.";34228;Rieussec;43.41045, 2.746862
591;BOOSTER LOCATION;Location de bateaux à moteur pour promenade.;34003;Agde;43.2846625, 3.50963487
592;COCOTTE MINUTE - COMÉDIE DU RIRE;"""Cocotte-Minute, ce sont des spectacles drôles et sensibles. Le but est de dire au spectateur « tout est possible » à l’aide de l’imagination. Chaque soirée est unique, ne se répétera jamais. Le moment du spectacle est un partage entre inconnus dans une salle pendant peu de temps ; avec des gens qui nous offrent le trésor le plus précieux de notre temps, qui est le temps. Bref, partager et vivre un moment. C'est aussi des cours d impro toute l année et stages d improvisation théâtrale de stand up et sketchs

Cocotte minute est aussi à l initiative de La Comédie du Rire c’est le festival d’Humour de Montpellier et sa Métropole organisé chaque année par la Compagnie. Pour la 7ème édition on vous a concocté une programmation aux petits oignons !  

C'est aussi des stages d'impro pour les entreprises ou des stages pour parler en public Nous vous proposons d’ajouter notre grain de sel à votre événement (congrès, séminaire, colloque, C.A) grâce à un spectacle humoristique d’improvisation";34172;Montpellier;43.634085, 3.881832
593;AFIVAM - WHAT A TRIP ! HEYME FESTIVAL;"Le festival What A Trip ! est le rendez-vous des passionnés de voyage et d'aventure ! 

La compétition officielle de films de voyage d’aventure prime chaque année 5 films grâce à un jury constitué de professionnels du monde du voyage d’aventure, de la réalisation, des médias ou encore de l’éducation. Parmi les personnalités qui sont passées par le festival : Laurent Ballesta, Antoine de Maximy, Sophie Jovillard, Nathan Paulin, Michel Izard…. 

La prochaine édition du What A Trip ! Heyme Festival, festival international du film de voyage et d'aventure, se déroulera du 20 au 26 septembre 2021 à Montpellier ! 

L’occasion pour tous de découvrir de nouveaux horizons à travers la culture du voyage et les arts qui y sont associés !";34172;Montpellier;43.6096363, 3.8810412
594;ESPRIT PLONGEE;"La plongée au départ de Montpellier. Changez d'air, respirez autrement , changez de milieu et découvrez les joies de l'apesanteur et la beauté des fonds sous marins. Vous n'avez qu'à vous rendre au centre situé à Montpellier et on s'occupe du reste ! 
Un esprit nomade : avec son bateau, son bassin et son camion aménagé, Esprit Plongée vous invite, toute l'année, à plonger sur les sites les plus adaptés à vos envies et à votre niveau. Nous vous ferons découvrir les richesses sous marines de la région ( La Grande Motte, Palavas, l'étang de Thau et ses hippocampes ) mais aussi le spectacle des côtes Marseillaises. 
Un centre de formation internationale ( PADI) et français . Nous vous proposons des baptêmes de plongée mais aussi des formations certifiantes qui vous permettront d'explorer les fonds sous marins en toute quiétude. Nos formations sont dispensées en mer mais aussi en bassin. Ce bassin de plongée unique à Montpellier est profond de 3m et chauffé à 27°C !";34172;Montpellier;43.592186, 3.900072
595;ARBRE ET AVENTURE 34;"Au cœur du parc naturel régional du haut Languedoc, un Parc d'aventure dans les arbres...
Profitez de 7 parcours qui répondent aux envies de toute la famille, du plus jeune novice au plus téméraire.
“ In the heart of the regional natural park of upper Languedoc there is an adventure park in the trees with 7 itineraries that will satisfy the wishes of the whole family, from the youngest beginner to the boldest. ”";34200;Bédarieux;43.6053945, 3.1903427
596;ATELIER BIEN-ÊTRE - SYLVOTHÉRAPIE ET QI-GONG;"L’atelier vous propose de découvrir en même temps une initiation à la sylvothérapie (médecine Japonaise) avec un travail des sens et respiratoire dans la forêt, et des exercices de Qi-Gong (médecine Chinoise) avec des postures et des mouvements inspirés des animaux. 

Inscriptions uniquement par email ou sms.";34003;Agde;43.2975376, 3.49578457
597;ATELIER DE CUISINE CORTESE MONTPELLIER;"Ici, on vous propose d’apprendre à cuisiner un plat afin de pouvoir le reproduire chez vous. Vous cheminez pas à pas sous les conseils d’un chef, autochtone soit d’Italie, du Laos, d’Afrique, du Maroc, du Vénézuela et de bien d’autres pays et donc totalement légitime dans leur transmission culinaire.
La transmission des valeurs, la bonne cuisine et les recettes familiales sont ce qui inspire la démarche originale de Luana Cortese, entrepreneuse dans l’âme et fille de Guiseppe Cortese, fabricant/artisan de pâtes fraîches.

Pour Les ateliers cuisine by Cortese Occitanie, voyager au travers des cuisines du monde c’est :

- s’enrichir de nouvelles saveurs,
- se laisser surprendre par des accommodements inattendus,
- partager son univers et sa vie,
- faire se rencontrer les gens autour d’une table chargée de mets succulents.";34129;Lattes;43.57872, 3.90544
598;ECURIE DU PRADINAS;"Écurie du Pradinas

Balade à cheval et poney, initiation, cours particulier, peinture sur poney, pension, élevage.
Monitrice diplômé d'état.
Initiation, private lesson, horseback riding...";34019;Avène;43.7240207, 3.06347281
599;CHASSE AU TRESOR - ALICE ET LE ROI LEON;"Mais où est passé Léon, un des deux rois hippocampe de Valras-Plage ?
Laissez-vous entraîner dans une chasse aux indices étonnante, les pieds dans le sable, pour tenter de le retrouver. Gardez l’œil bien ouvert, nous avons besoin de vous !

Pour vous aider dans cette quête, un kit vous sera remis (en location) à l'Office de Tourisme comprenant:

- Un sac de plage
- Un stylo
- Différents objets pour mener l'enquête

Accessible à partir de 5 ans.
Durée estimée : 1h30";34324;Valras-Plage;43.247181, 3.292835
600;TROT RANDO 34;"""Trot Rando 34"" vous propose des balades originales pour découvrir le territoire de La Domitienne en trottinettes électriques tout terrain, accessibles pour toute la famille à partir de 7 ans. 
2 Lieux à découvrir : 
- Canal du Midi (Port Colombiers, Tunnel du Malpas, étang asséché de Montady ...) 
- Vendres (passage dans les vignes et découvertes des différents cépages, étang de Vendres et observation des diverses espèces d'oiseaux, élevages de taureaux de la Manade Margé ... ).";34329;Vendres;43.2383516, 3.2583513
601;THON CLUB D'AGDE ET DU CAP;"Association de pêche en mer.
Club organisateur de concours officiels de pêche au tout gros.
Activités réservées aux adhérents FFPM (Fédération Française des Pêcheurs en Mer).";34003;Agde;43.273675, 3.507968
602;WAKE BEACH;"Pratique du téléski nautique, câble tendu entre deux pylônes piloté et encadré par un moniteur permettant de rider afin de pratiquer différents spots de glisse : wakeboard, kneeboard, wakeskate et bouée tractée.
200 mètres aller-retour face au Fort Brescou.
Venez vous initier aux sports de glisse, accessible à toute la famille.";34003;Agde;43.273176, 3.505643
603;CAP MELGUEIL;".Un club convivial où les coureurs apprécient de pouvoir s’entraîner et participer en groupe à toutes sortes de courses sur route ou en trail. 
La saison est ponctuée de moments de convivialités, soirées anniversaires, week-end organisés à l'occasion de grandes épreuves ou pour pratiquer quelques activités différentes (rando, raquette, ski de fond...).
Pour nous rejoindre et venir partager le plaisir de la course à pied, vous pouvez venir à un de nos deux entraînements (le Mardi à 18h30 ou le Jeudi à 18h30 sur la piste du collège de Mauguio).";34154;Mauguio;43.6114053, 4.0087947
604;ASSOCIATION CORÉE'GRAPHIE FRANCO CORÉENNE;"Corée'graphie est une association valorisant toutes actions de création, production et diffusion artistique et plus particulièrement en favorisant les échanges entre artistes français et coréens à travers le festival ""Corée d'ici"".
Le festival présente chaque année des spectacles de danse et musique, des conférences, des expositions, des rencontres littéraire, des rendez-vous gastronomiques ou tout autre événement permettant la promotion de collaborations franco-coréenne.";34172;Montpellier;43.609597, 3.882103
605;LE GARREL - ACTIVITÉS;;34264;Saint-Jean-de-Buèges;43.832846, 3.616812
606;LONGE CÔTE MAUGUIO CARNON;"Activité physique de loisir ou de compétition qui consiste à marcher en milieu aquatique au bon niveau d’immersion. En effet, la hauteur d’eau doit être comprise entre le nombril et les aisselles. Créée en 2005, cette pratique sportive connaît un engouement sans cesse croissant. Aujourd’hui, l'association compte 57 adhérents, âgés de 17 à 80 ans. Ils se retrouvent sur l’un des lieux emblématiques de la ville, la plage du Petit-Travers.

Inutile d’être sportif confirmé, c’est une activité pédestre à portée de tous. Elle permet un renforcement musculaire et cardio-vasculaire sans traumatisme. Un moment de bien-être aux effets relaxants de l’eau sur le corps tout en tonifiant les muscles.

Cette activité se pratique tout au long de l'année.
Séances les jeudi et samedi (séance découverte possible avant toute inscription) 
3 niveaux : zen, loisir et sportif.";34154;Mauguio;43.5524401, 4.00754957
607;HAKUN ANES MATATA;"Venez vivre l'expérience des balades en famille ou entre amis dans la région du nord Pic Saint-Loup en compagnie d'ânes de bât.
Vous arpenterez des sentiers au cœur d'espaces naturels alternant entre zones de pâturages, vignobles et espaces boisée protégés.
Les circuits à la demi-journée ou sur un WE sont adaptés à tous, ils laissent le temps de profiter de superbes paysages et de marcher au rythme du pas des ânes, guides et compagnons de parcours.
Une façon singulière pour petits et grands de faire de belles découvertes et de vivre des instants de bonheur partagés.
Nos randonnées démarrent de l'asinerie situé à St Martin de Londres, elles sont balisées et évoluent dans un périmètre de 15km autour du village.
Les balades s'effectuent en autonomie après un temps d'explication de 30mn sur le comportement à avoir avec nos ânes dans le respect des règles de sécurité et du bien être de l'animal (Guide accompagnateur possible).
Kit fournis : carte IGN, boussole et trousse de secours";34274;Saint-Martin-de-Londres;43.7946551, 3.74147473
608;O'CAP PLONGÉE;"La plongée est un loisir fun accessible à tous. Découvrez la gravité zéro et laissez-vous guider à votre rythme encadré par un moniteur de plongée diplômé d'état.
Vous souhaitez découvrir la plongée ? Réalisez un baptême ou optez pour un pack découverte en trois plongées.
Ensuite formez-vous du niveau 1 au monitorat.";34003;Agde;43.2826, 3.49671
609;MAISON DES MÉTIERS D'ART - ATELIERS D'ART DE FRANCE;"La Maison des Métiers d’Art de Pézenas organise, chaque mois, des visites guidées gratuites « Patrimoine et Métiers d’Art ».
Accompagnés d’une guide-conférencière, découvrez le patrimoine de la ville et rencontrez des artisans d’art dans leurs ateliers. 
3 dates mensuelles d'avril à décembre, durée 2h, renseignements et réservations à la Maison des Métiers d'Art. »";34199;Pézenas;43.4610262, 3.422966
610;FAN BOAT LOCATION;Location de bateaux à Palavas les flots une équipe de professionnels pour que votre journée soit faite de sérénité et de bonheur.;34192;Palavas-les-Flots;43.5269048, 3.93171037
611;BARBECUE BOAT;"Location de Barbecue Boat dans le port du Cap d'Agde.
Pouvant accueillir jusqu'à 10 personnes, ces bateaux à moteur sans permis vous accueillent en famille ou entre amis , autour d'un barbecue, ou d'un apéro baignade. Ils ont équipés d'un parasol géant, d'une enceinte connectée et de lumières d'ambiance pour les sorties nocturnes.
3 formules de locations et 2 formules ""barbecue"".";34003;Agde;43.275623, 3.50414086
612;HAPPY RID'E'BIKE;"Moniteur diplomé Aymeric est ravi de vous accueillir avec ses tout nouveaux VTT AE Giant Trance 'e' de2021 ! 
Vélos Ultra polyvalents qui vous permettront, de cheminer tout simplement sur les 80 km de voie verte ou encore de vous élever sur les sommets avoisinant du massif du Caroux-Espinousse ! Et tout cela dans un confort total, ces tous nouveaux vélos vous feront avaler les kms  grace à leur conception de dernière génération, ce qui se fait de mieux dans le vélo actuellement ! 
Le meilleur outil pour découvrir le Happy Ride, le pilotage dans la joie et la bonne humeur.
En plus de ses locations, le magasin propose aussi un service de dépannage mécanique pour solutionner vos petits
problèmes au cours de votre périple dans notre magnifique vallée.
Mais aussi de la vente d'accessoire au cas vous avez oublié, cassé ou encore tout simplement pour vous faire plaisir pendant votre voyage.";34160;Mons;43.5669775, 2.95990758
613;SCOOT AND GAU;"ENVIE DE LIBERTÉ?
Scoot And Gau vous propose la location de scooters électriques, mais aussi des packages, des parcours et des visites guidées.
Avec nos parcours et packages, vous pourrez visiter avec commodité des sites exceptionnels comme les Gorges de l'Hérault, le pont du diable, la Grotte de Clamouse, le village de potiers de Saint Jean de Fos, ainsi que le magnifique village médiéval de Saint Guilhem le Désert.
Nous mettons aussi à votre disposition des visites guidées, basées sur l'histoire et le terroir, nous vous proposons des balades à travers les vignobles, des visites de monuments historiques, ainsi que des dégustations de produits locaux (vins, fromages...).
Tout cela au rythme du chant des cigales!";34267;Saint-Jean-de-Fos;43.70174, 3.55323
614;RIDE ACADEMY BY SEB GARAT;"VENEZ RIDER AVEC NOUS SUR LES MEILLEURS SPOTS DE MÉDITERRANÉE !

Ride Academy est une école de Kitesurf Multi Glisses à Pérols, à quelques pas de Carnon. Nous sommes idéalement situés à 10 min au Sud de Montpellier, 5 min de l’aéroport, et à distance de marche du Terminus de Tramway “Etang de l’Or” (1,5 km) à Perols. 
Nous proposons des cours tous niveaux (Initiation, Perfectionnement, Coaching ou Entrainement) en Kitesurf (Kiteboard), Wing, Wakeboard et Foil. 
Nos cours ont lieu entre le Grau du Roi (L’Espiguette) et Frontignan. En bateau Semi Rigide au départ de Pérols, nous rejoindrons le meilleur “spot” en fonction des conditions météo du jour.
Parking Facile : Il est possible de se garer juste a coté de l’école facilement et gratuitement toute l’année (même en été).
Notre mission : Que vous preniez un maximum de plaisir sur des spots de rêve, vous faire progresser rapidement et vous rendre accro autant que nous le sommes, en vous proposant une variété de sports différents";34198;Pérols;43.5646077, 3.9521382
615;AKTIF SPORT PALAVAS;;34192;Palavas-les-Flots;43.5235178, 3.9246602
616;BERNARD COURSIERES VOILE;Stage sur voilier habitable ou navigation avec un voilier habitable en cours particuliers : initiation, perfectionnement croisière, régate, ou croisière en haute mer.;34003;;43.2807879, 3.50786798
617;PORT DE PLAISANCE;Venez découvrir le plaisir de la glisse derrière un Super Air Nautique G23, la référence absolue et à la pointe de la modernité, pour vous initier ou vous perfectionner au wakesurf et au wakeboard. SETA GLISSE vous propose plusieurs formules pour profiter un max de cette vague inégalable dans des sessions endiablées au coucher du soleil.;34108;;43.4335734, 3.7757563
618;PETIT TRIP-VÉLO-TAXI;"Visitez Montpellier de façon fun et écologique, sans vous fatiguer à bord d'un triporteur à assistance électrique  avec Nathalie, votre ""pilote"" 
Audioguide français, anglais, espagnol ou italien

- DECOUVERTE : Les incontournables du Centre Historique (Arc de Triomphe, Place Royale du Peyrou etc.)   

- CONTEMPORAIN (au Sud-Est de Montpellier) : Quartiers Antigone et  Port Marianne, l'Arbre Blanc ( Ricardo Bofill, Sou Fujimoto etc.)

- PITTORESQUE : Le charme de nos ruelles et places emblématiques ( La Canourgue etc.)

- STREET ART : Visite du Quartier Méditerranée, une galerie d'art à ciel ouvert !

Durée par circuit : 30 à 120 minutes
Capacité d'accueil : 2 adultes et 1 enfant (- 6ans)

Pauses photos et convivialité
Petit Trip facilite également vos déplacements du quotidien avec des trajets porte à porte et assure vos livraisons

Tarifs :
Vélo-Taxi à partir de 5 € TTC par personne et par trajet 
Circuit Touristique à partir de 30 € TTC par vélo-taxi
Livraison à partir de 5 € TTC";34172;Montpellier;43.6086804, 3.87980609
619;SPORTS AVEC JC;"Programme 2021/2022 

Lundi : 
17/18h30 : Futsal 8/12 ans (gymnase)
18h40/19h40 : Body combat (petite salle)
19h45/21h : Abdos fessiers (gymnase)

Mardi : 
17h/18h : Gym d'entretien pour tous (petite salle)
18h30/19h30 : Multisports 8/12 ans (gymnase)
19h30/21h : Badminton, pickleball ados/adultes (gymnase)

Mercredi :
13h30/15h : Multisports ados (gymnase)
15h/16h30 : Gym 8/12 ans (Gymnase)
17h/18h : Futsal 6/8 ans (gymnase)
18h/19h : Renfort musculaire et stretching pour tous (gymnase)
19h/20h30 : Badminton, pickleball ados/adultes (gymnase)

Jeudi :
17h/18h : Baby gym 4/6 ans (petite salle)
18h30/19h30 : Body sculpt (petite salle)
19h30/21h : Badminton, pickleball (petite salle ou gymnase)

Vendredi :
17h/18h : Gym douce mixte (petite salle ou gymnase)
18h/19h : Cardio training mixte (petite salle ou gymnase)

Samedi :
9h/10h : Découverte de sport 4/6 ans (gymnase)
10h/11h15 : Sports de raquettes à partir de 8 ans et ados (gymnase)
11h1512h30 : Sports collectifs ados (gymnase)";34074;Cessenon-sur-Orb;43.4494848, 3.0522604
620;SOPHRO NATURE;Balades sophrologie;34080;Colombières-sur-Orb;43.5800592, 3.0128065
621;JEUX DES VIGNES - CAP SUR LES JEUX;"Venez partager des moments fédérateurs en famille ou entre amis autour des jeux de société  :

  - de nombreux jeux de société modernes (parmi les plus connus citons Carcassonne, 7 wonders, Splendor, les Aventuriers du rail, Abyss, Dixit….)
 -  des jeux de cartes traditionnels tels que tarot, rami, belote.
  - du mahjong
 -  des jeux d’éveil et 1ers jeux de société pour les petits bouts
 
3 rendez-vous par mois à la médiathèque de Capestang
Ouvert à tous, de 0 à 118 ans !";34052;Capestang;43.3272296, 3.0428946
622;MOB'ATTITUDE;"Mob'Attitude vous propose des prestations variées : location de mobylettes ""vintage"" et organisation de randonnées sur parcours prédéfinis sur le territoire du Pays de Lunel et dans la région en mobylette avec un guide accompagnateur.
Sur réservation de mai à octobre.
60 euros par personne pour les randonnées à la 1/2 journée.";34145;Lunel;43.6632249, 4.13468504
623;ROC'N RIVER - PADDLE;Tout juste en amont de la base de loisir Roc’N River, un plan d’eau calme long de plusieurs centaines de mètres permet la navigation en Stand-up Paddle ! De plus, ce plan d’eau offre d’excellentes possibilités pour la baignade et les piques-niques le long des berges (plages, rochers, végétations);34243;Saint-Bauzille-de-Putois;43.90488, 3.73791
624;CHRISTIAN CHAMPSAUR - SORTIES BAIGNADE OFF-SHORE;Sortie baignade en off-shore, l'après-midi ou le soir au couchant : pleine mer, Ile de Brescou, plage de la Grande Conque (fourniture de combinaison, palmes, masque et tuba).;34003;Agde;43.2967774, 3.5096041
625;KIFFE LE VIN;Ateliers et animations œnoludique  pour vos évènements;34022;Baillargues;43.65852, 4.014
626;MOSOAM - YOGA VINYASA, DANSE EXTATIQUE, CHANTS SACRES;;34229;Riols;43.5061638, 2.79300689
627;CYCL'ONE AVENTURE;"Comment partager des moments en plein air entre amis ou en famille en voyageant en découvrant le monde et en se faisant du bien sans le soucis de comment de où et de combien ?  Vous allez pouvoir vous concentrer sur vos sensations et vos sens pour profiter des parcours VTT que j'ai choisis pour vous.
Le plaisir de vous faire partager ces parcours est mon leitmotiv et deviendront j'espère votre aventure du moment.";34163;Montarnaud;43.64975, 3.6979
628;OCCITAGLISSE;"L'école propose des cours d'initiation ou perfectionnement, individuel ou en groupe, en ski nautique, monoski, wakeboard, wakesurf, baby ski.
Nous proposons aussi des tours de bouée allant de 2 à 12 personnes, pour les adeptes de sensations fortes en glisse, sans compétence particulière requise";34293;La Salvetat-sur-Agout;43.60444, 2.66404
629;CÔTÉ MER;Activités nautiques : ski nautique, wakeboard, bouées tractées, flyfish, bateaux à pédales avec toboggan, stand-up paddle.;34003;Agde;43.2749458, 3.49378715
630;DOMAINE SAINTE CÉCILE DU PARC;"Le Domaine Sainte Cécile du Parc à Pézenas est le lieu pour profiter d'une immersion totale dans le monde viticole en visitant, encadré par un passionné ou en autonomie, les vignes bio sur les 1,2 km de sentier plat du domaine, avec tout au long du parcours des panneaux explicatifs. 

De plus, vous vivrez une expérience unique en visitant vignes et oliviers grâce à des moyens de locomotion originaux :
- Balade en charrette tirée par un cheval afin d'avoir une vue différente des vignes, avec Nicolas du centre équestre la Nature en Cavale.
- Balade en trottinette électrique tout terrain proposée avec Terralada pour découvrir la richesse du terroir dans les vignobles autour du domaine (1h30 de visite environ).

Chaque activité se termine par une dégustation commentée des cuvées du domaine.";34199;Pézenas;43.4785185, 3.39823419
631;LA DISTILLERIE;"La Distillerie, un Tiers-Lieu où création et fabrication œuvrent ensemble, labellisé
Fabrique de Territoire en 2020, se métamorphose sous les mains motivées et
créatives des membres qui l’animent.
L’Association accueille :
? une cantine et un café associatif, lieu d'accueil et de convivialité, de pause
repas, d'événements culturels et de conférences...
? une halle polyvalente, extension des ateliers ou salle d'évènements
(spectacle, concert) selon les besoins
? des ateliers partagés : de conception et de création , menuiserie ébénisterie,
métal, terre et céramique, boulangerie
? une salle de danse pour des activités artistiques et corporelles et des
répétitions d'artistes
? une salle de réunions et formation
? un espace de co-working
L'Association propose des mises à disposition, accompagnements, cours, stages,
ateliers, évènements…";34142;Lodève;43.7341455, 3.3186854
632;OBSESSION PECHE 34;Obsession Pêche 34 propose des stages de pêche en mer allant de l'initiation au perfectionnement, sur deux sites exceptionnels que sont l'étang de Thau et le Golfe du lion. Nous vous accompagnons dans l'apprentissage de différentes techniques, à la recherche de ces espèces emblématiques que sont le thon rouge, le loup (bar) et la daurade royale ainsi que de nombreuses autres espèces, en partageant avec vous mon expérience et les émotions que procurent ces pêches sportives.;34150;Paulhan;43.53707, 3.46916
633;YOGA DU VISAGE BY SOFI;"Se sentir belle et bien dans sa peau, dans son corps et dans sa vie, c'est ce que la pratique du Yoga du Visage, vous apporte

Venez découvrir cette méthode naturelle, cet art de bien vieillir avec le toucher, qui vous réapprend à prendre soin de vous en conscience grâce à vos mains.
Au programme : auto-massages, digipression, respiration

Ses bienfaits sur 3 axes : le physique, le mental et l'énergétique
. elle permet de garder un visage lumineux, grâce à des auto-massages, des exercices de tonification et de détente, des stimulations des méridiens et du drainage lymphatique
. elle se pratique en conscience, votre esprit est concentré sur le moment présent, ce moment que vous vous accordez pour prendre soin de votre visage
. elle permet de se réapproprier son corps en douceur et dans l'amour de soi
. elle accompagne le corps au mieux être et au bien-veillir, ce n'est pas uniquement un processus de lutte contre les rides";34172;Montpellier;43.60765, 3.88756
634;FUN BUSINESS TRIP - SUR LA ROUTE DES SERIES TÉLÉ DE SÈTE A LA CAMARGUE;"Départ en véhicule haut de gamme avec chauffeur pour  votre excursion vers Sète en passant par les lieux de tournage de la série Demain nous appartient.
Départ ensuite vers la ville de Montpellier pour aller sur les lieux de tournage de la série Un si grand soleil. Déjeuner libre.
Départ en début d'après-midi en direction de la Camargue pour  le village de St Laurent d’Aigouze où se tourne la série Ici tout commence .
Visite autour du château pendant 2 heures( sous réserve )
Nous finirons notre circuit par les marais salants de Aigues Mortes entourée de ses remparts 
à partir de 110 euros/ adulte – 99 euros / enfant jusqu'à 16 ans";34127;Lansargues;43.6508, 4.07483
635;LONGO MAÏ;"Découvrir Sète autrement... En voilier au fil de l'eau, côté mer ou côté étang, avec pour alliés le soleil méditerranéen et le souffle du vent. Le catamaran Longo Maï vous propose une expérience inédite à la rencontre de l'île singulière. 

> Croisière à la journée ""Littoral"" : navigation à la voile, baignade en mer. 
Tarif : 130€ par personne / 220€ par couple
> Croisière à la journée ""étang de Thau"" : navigation à la voile sur l'étang de Thau vers Balaruc, Bouzigues et Mèze et baignade dans l'étang
Tarif : 130€ par personne / 220€ par couple. 
> Soirée ""Longo Maï"" : Un coucher de soleil sur l'étang de Thau, un souvenir inoubliable ! Balade à la voile, apéritif et buffet saveurs marines, mouillage dans l'étang, baignade à la tombée du jour. 
Tarif : 400€ de 1 à 4 personnes / 600€ de 5 à 6 personnes.";34301;Sète;43.3956, 3.69875
636;CITÉ DES ARTS, CONSERVATOIRE À RAYONNEMENT RÉGIONAL DE MONTPELLIER MÉDITERRANÉE MÉTROPOLE;"Le Conservatoire à Rayonnement Régional de Montpellier Méditerranée Métropole est un établissement public d’enseignement artistique spécialisé initial qui a pour vocation l’apprentissage des pratiques de la musique, de la danse et de l’art dramatique. 
Il participe à la construction de la personnalité de l’enfant, à son développement et à son épanouissement personnel tout en constituant un pôle ressource en matière de pratiques amateurs.
Son rôle est aussi de repérer et de former les artistes professionnels de demain en les emmenant aux portes de l’enseignement supérieur et du métier. Plusieurs cursus sont proposés, de l’éveil au cycle préparatoire, dans plus de 50 disciplines. 
Le Conservatoire est aussi un lieu d’échanges, de diffusion, et de création. Les élèves ont accès à de nombreuses manifestations culturelles, et bénéficient de classes de maître par les plus grands artistes pédagogues d’aujourd’hui.";34172;Montpellier;43.6222121, 3.86776011
637;ARESQUIERS PLONGÉE BALARUC;"Plongée loisir. Association adhérente à la FFESSM, agréée Jeunesse & Sports

Activités : Plongée sous-marine avec bouteille, en mer ou dans l'étang de Thau. Séjours plongée en France, Espagne ... Baptêmes et formation.
Initiation à la biologie sous-marine. Participation à la vie associative locale. Entretien du matériel de plongée.";34023;Balaruc-les-Bains;43.4447, 3.68904
638;MONTPELLIER MÉDITERRANÉE MÉTROPOLE CANOË KAYAK UC;Au cœur de Montpellier, toute l'année, venez pratiquer le canoë kayak. Encadré par des moniteurs diplômés les activités s'adressent aux enfants comme aux adultes, en loisirs comme en compétition pour une pratique ponctuelle ou régulière.;34172;Montpellier;43.6488251, 3.87868945
639;CENTRE NAUTIQUE MUNICIPAL;Agréé Jeunesse et sport. FFV-Fédération Française de Voile. EEV-Ecole Française de Voile. Profitez de vos vacances pour découvrir de multiples activités ! Vous avez le pied marin et savez nager ? Expérimentez la voile (moussaillon, optimist, catamaran), plongée, kayak de mer, planche à voile ou encore stand up paddle. Stages tout public et sorties découvertes.  Age minimum 6 ans - savoir nager -bulletin d'inscription à remplir au centre nautique municipal de Frontignan.;34108;Frontignan;43.4329302, 3.77572318
